genel_nit_is_tanimi,ilan_baslik,label
universitelerin ilgili bolumlerinden mezun basta avrupa birligi fonlari olmak uzere proje gelistirme alaninda deneyimli seviyede yazili sozlu ngilizce bilgisine sahip office programlarini ileri derecede kullanabilen ayni anda projenin gelistirme basvuru surecini koordine edebilecek yetkinlige dikkate sahip planlama organizasyon becerisi yuksek farkli ihtiyaclari dinamikleri olan ekiplerle calisma deneyimi olan nsan iliskilerinde basarili guclu iletisim becerilerine sahip arastirmaci yeniliklere degisime acik etkili sunum becerilerine sahip temsil ifade yetenegi guclu seyahat engeli olmayan erkek adaylar icin askerlik gorevini tamamlamis olan adaylar aranmaktadir gorev tanim ulusal uluslararasi kaynaklarinin duzenli olarak takip edilmesi dogrultuda dernek faaliyetlerini destekleyecek ihtiyaclarini karsilayacak kaynaklari hakkinda dernek teki ilgili ekiplerin yoneticilerin bilgilendirilmesi uygun olanaklari icin proje onerileri gelistirilmesi surecinde dernek teki ilgili ekiplerle koordinasyon saglanmasi proje basvuru metinlerinin kaynaklarinin belirledigi cercevede yazilmasi butce idari evraklarin hazirlanmasi proje nihai basvurularinin yapilmasi ortakli proje basvurulari icin olasi proje ortaklarinin tespit edilmesi gerekli gorusmelerin yapilmasi ortak proje fikri olusturmadan proje teklifinin sunulmasina kadarki surecin koordinasyonunun yapilmasi basarili proje teklifleri icin sozlesme hazirligi asamasinda gerekli dokumanlarin saglanmasi muzakere sozlesmenin imza sureclerinin takip edilmesi dernek bunyesinde proje gelistirme sureclerinin sistematik isleyisi icin gerekli altyapinin kurulmasina destek verilmesi yoneticilerin verecegi diger gorevlerin yerine getirilmesi,proje gelistirme sorumlusu,yapi_mimar_insaat
description prepare project status updates reports management external stakeholders managing reporting site activities teams maintain excellent client relationship with existing potential clients report management aspects development construction projects required managing coordinating duties related planning assisting management issuing requests pricing competitive review ensure cost competitiveness time delivery product quality ensure construction projects completed time budget from start finish according schedule specifications budget develop full scale project execution plans related documents propose changes existing plans operating budgets implementing approved changes oversee project execution ensure that systems installed exactly according plan monitors status project ensure documentation submitted according schedule adhere health safety rules company policies qualifications civil engineering degree experience minimum years about road infa structure runway taxiway pavement works oversea projects familization with international standarts road constructions working izmir headoffice have obstacle travel often independent self dependent working analytical thinking proactive taking initiative good building relationships trust good judgment skills high integrity good communication team skills with ability work cross functional team speak write english fluently,project manager,yapi_mimar_insaat
rlanda merkezli teknoloji yazilim sirketi olan mocowi limited akilli arac teknolojileri katma degerli yazilim servisleri alaninda faaliyet yuruten sirkettir sirketimizin prototip tasarimi uretimi sureclerinde gorevlendirilmek uzere elektronik muhendisleri aramaktayiz aranan ozellikler universitelerin elektronik veya elektronik haberlesme muhendisligi bolumlerinden mezun chipsetlerini temel alan devre tasarimlari hakkinda bilgi sahibi otomotiv veri sistemleri calisan arayuzler yapilari hakkinda deneyimli koruma uyumluluk test surecleri hakkinda bilgili elektronik devre analizi hizli prototipleme konusunda bilgili tecrubeli tercihen protokolleri batarya sarj teknolojileri hakkinda bilgili teknolojileri arduino raspberry ekosistemleri hakkinda bilgi sahibi olan elektronik laboratuvar ekipman test analiz cihazlarini etkin bicimde kullanabilen analog dijital devrelerin sematik katmanli tasarimi konusunda uzman pasif aktif elektronik komponent teknolojilerini urun guncellemelerini yakindan takip eden referans urun taslaklarinin teknik analizi optimizasyonu efektif komponent secimlerini gerceklestirebilecek tubitak teydeb projeleri hakkinda bilgi sahibi benzer pozisyonda calismis tercihen ngilizce bilen yeni teknolojileri arastirma ogrenme konusunda istekli merakli surekli gelisim arayisinda olan hizli ogrenebilen uygulayabilen sorumluluk alabilen insan odakli yeniliklere acik surekli kendini gelistirme egiliminde olan,elektronik muhendisi,yapi_mimar_insaat
aciklamasi projelerimiz ofisimizde gorevlendirilmek uzere tasarim proje uygulama sureclerinde sorumluluk ustlenebilecek takim calismasina yatkin mekan tasarimi konusunda deneyim sahibi malzeme detay bilgisine sahip calisma arkadasi ariyoruz firmamizin ihtiyac beklentilerini analiz ederek dogrultuda cizimlerin gerceklestirilmesi stenen yetenek uzmanliklar universitelerin mimarlik mimarlik bolumlerinden mezun gayrimenkul dekorasyon tasarimi konusunda tecrubesi olan mekan tasarim trendlerini takip eden dmax autocad topsolidwood programlarini profesyonel kullanabilen mikrosoft office programlarina hakim pozitif guler yuzlu enerjisi yuksek letisime acik ekip calismasina yatkin nsan iliskilerinde basarili ikna kabiliyeti yuksek proje ekibini yonetecek sorumluluk alabilecek program organizasyonu dagilimini yapacak teknik detay malzeme bilgisine sahip zaman yonetimi konusunda basarili tercihen ngilizce bilen gorunumune ozen gosteren mimar arayisimiz bulunmaktadir,mimar,yapi_mimar_insaat
uluslararasi yeterlikleri olan mitto danismanlik calismaya hazir misiniz universitelerin jeoloji hidrojeoloji muhendisligi bolumlerinden mezun sondaj faaliyetlerini yurutebilecek duzeyde bilgi beceri sahibi arazi ekibini yonetebilecek uluslararasi standartlara jorc uyumlu calisabilen maden orman cevre sagligi guvenligi ilgili diger mevzuata hâkim etcad netpromine micromine surpac programlarinin kullanilarak rezerv tenor iliskilerini gosteren maden sahalarina blok modellerinin olusturulmasi jeolojik korelasyon kesitlerini hazirlayabilen maden sahalarina yonelik uygun olcekte jeoloji harita kesitleri hazirlayabilen metalik endustriyel maden sahalarina iliskin isletilebilir rezerve gore ekonomik jeoloji raporunu hazirlayabilen fizibilite calismalari icin sahalar ilgili veri saglayabilen sunum raporlama becerilerine sahip yurt yurt disi seyahat sahada calisma engeli olmayan tercihen derecede ngilizce bilen aktif arac kullanabilen seyahat engeli olmayan erkek adaylar icin askerligini yapmis esnek calisma saatlerine uyabilecek takim calismasina yatkin zaman yonetimi konusunda etkin takim arkadasi ariyoruz,jeoloji muhendisi,yapi_mimar_insaat
universitelerin mimarlik agac isleri endustri muhendisligi veya mobilya tasarim uretimi ilgili bolumlerinden mezun satis tasarim konusunda deneyimli adeko autocad programlarini kullanabilen ehliyeti olan aktif olarak arac kullanabilen askerlik gorevini tamamlamis mimar aranmaktadir tanimi kisiye ozel tasarimlarla mobilya uretimi yapan firmamiz bunyesinde umitkoy magazamizda gorev yapacak mimar arayisimiz bulunmaktadir,mimar,yapi_mimar_insaat
turizm sektorundeki yillik deneyimi yenilikci yapisi ayricalikli hizmetleri zincir otellerimizden stanbul taksim alan metropolitan hotels taksim elektrik teknisyeni olarak gorevlendirilmek uzere asagida belirtilen niteliklere sahip takim arkadaslari ariyoruz elektrik meslek lisesi veya meslek yuksek okul mezunu elektrik mekanik becerisine sahip otel yada rezidans tecrubesi olan vardiyali sistemde calisabilecek sorumluluk alabilen takim calismasina yatkin office programlarini kullanabilen mekanik sihhi tesisat bilgisine haiz erkek adaylar icin askerlik hizmetini tamamlamis olmak gunluk ariza akisini takip edebilecek,elektrik teknisyeni,yapi_mimar_insaat
turizm sektorundeki yillik deneyimi yenilikci yapisi ayricalikli hizmetleri zincir otellerimizden stanbul kabatas alan metropolitan hotels bosphorus elektrik teknisyeni olarak gorevlendirilmek uzere asagida belirtilen niteliklere sahip takim arkadaslari ariyoruz elektrik meslek lisesi veya meslek yuksek okul mezunu elektrik mekanik becerisine sahip otel yada rezidans tecrubesi olan vardiyali sistemde calisabilecek sorumluluk alabilen takim calismasina yatkin office programlarini kullanabilen mekanik sihhi tesisat bilgisine haiz erkek adaylar icin askerlik hizmetini tamamlamis olmak gunluk ariza akisini takip edebilecek,elektrik teknisyeni,yapi_mimar_insaat
group isgucu piyasasinin gelisimi icin hizmet veren dunyanin onde gelen sirketlerinden biridir hizmet verdigi lokasyonlarda donemsel surekli iliskileri secme yerlestirme danismanligi egitim bircok ilgili tamamlayici alanlarda faaliyet gostermektedir group ofisleri stratejik ortaklari dahilinde avrupa afrika asya amerika genelinde fazla ulkede faaliyet gostermektedir danismanligini yurutmekte oldugumuz uretim projeleri alaninda faaliyet gosteren firmanin proje ekibinde degerlendirmek uzere proje muhendisi arayisimiz bulunmaktadir universitelerin tercihen makine muhendisligi metalurji malzeme muhendisligi bolumlerinden mezun urun gelistirmede konusunda tecrubeli boyutlu program kullanabilme tecrubesine gerekli teknik altyapiya sahip tercihen solidworks veya catia bilen ofis programlarinin kullanimina hakim erkek adaylar icin askerligini yapmis esnek calisma saatlerine uyum saglayabilecek musteri iliskileri konusunda deneyimli tanimi yeni veya yuruyen projelerle ilgili musteri firmalarin temsilcileri gorusmeler yapilmasi gerekli organizasyon planlarinin yapilarak projelerin zamaninda devreye alinmasi projelerle ilgili duzenli raporlar sunulmasi yeni projelerle ilgili kalip aparat yatirim ihtiyaclarinin tespiti siparisi planlama takibi devreye alinmasi,proje muhendisi,yapi_mimar_insaat
lkent versi tesi nanotam ulkemizin ihtiyac duydugu ileri teknolojiler alaninda faaliyet gostermekte olup kuruldugu gunden bugune yuksek kalite surekli musteri memnuniyeti etik degerlere baglilik ilkelerini benimsemistir kapsamda gurubu olarak dunyada talep edilen yari iletken teknoloji olan teknolojisini malzemeden itibaren merkezimizde gelistirerek urun bazinda cesitli transistor entegre devre cozumleri sunmaktayiz teknolojisi gelistirilen urunler telekomunikasyon enerji savunma sanayi gibi cesitli sektorlerde kritik uygulamalarda almaktadir tanimi karakterizasyon muhendisi olarak temel goreviniz sirket bunyesinde gelistirilmekte olan temelli urunlerin cesitli testlerini yurutmek uygulama odakli cozumler uretmek olacaktir karakterizasyon muhendisi tasarim ekibi koordineli sekilde calisarak urune yonelik test planlarinin olusturulmasindan test prosedurlerinin hazirlanmasindan yurutulmesinden ayrica sonuclarin analiz edilmesinden sorumlu olacaktir gerekli kriterler yari iletken teknolojileri hakkinda bilgi sahibi olmak veri toplama istatistiksel veri analizi konusunda deneyim sahibi olmak excel matlab origin veri analiz yazilimlarinda deneyim sahibi olmak matlab labview test ekipmanlarini kontrol edebilecek yazilimlarda deneyim sahibi olmak hfss gibi yazilimlarda deneyim sahibi olmak hata tespiti hata analizi konularinda deneyim sahibi olmak hizli ogrenebilme yetenegine sahip gelisime acik istekli dikkatli sabirli olmak zaman yonetimi becerileri gelismis olmak bireysel calismaya takim calismasina yatkin iletisim kabiliyeti yuksek esnek veya fazla mesaiye uyum saglayabilmek derecede ngilizce bilmek erkek adaylar icin tercihen askerligini tamamlamis olmak arti ozellikler tasarimi konusunda deneyim sahibi olmak paketli veya urunler hakkinda bilgi sahibi olmak spectrum analyzer signal generator power meter ekipmanlari kullanabilir olmak visual basic python gibi yazilim dillerinden biri uzerine deneyim sahibi olmak egitim deneyim universitelerin elektrik elektronik muhendisligi bolumunden lisans yuksek lisans mezunu mezuniyet ortalamasi veya karsiligi olan derece mezun olmak tercihen deneyimi basvuru dokumanlari guncel gecmis yazi diploma ornegi transkript,karakterizasyon muhendisi,yapi_mimar_insaat
group isgucu piyasasinin gelisimi icin hizmet veren dunyanin onde gelen sirketlerinden biridir hizmet verdigi lokasyonlarda donemsel surekli iliskileri secme yerlestirme danismanligi egitim bircok ilgili tamamlayici alanlarda faaliyet gostermektedir group ofisleri stratejik ortaklari dahilinde avrupa afrika asya amerika genelinde ulkede faaliyet gostermektedir danismanligini yapmakta oldugumuz plastik sektorunde bulunan firmamiz icin makina operatoru arayisimiz bulunmaktadir meslek liselerinin makina bolumlerinden mezun uretimde makina operatoru olarak calismis ogrenmeye acik mesai saatlerine disipline uyum saglayabilecek vardiya calisacak zmit katilacak olan adaylar icin askerlik hizmetini tamamlamis servis guzergahi darica stasyon tuzla guzergahi tuzla sifa akse mahallesi cayirova beylikbagi akse sapagi gebze belediyesi kirazpinar zmit merkez guzergahi group skur denetiminde tarihli lisans sahibi ozel istihdam burosudur,makina operatoru,yapi_mimar_insaat
qualifications bachelors degree electrical engineering equivalent years work experience electrical engineering sales marketing product marketing technical support role technical knowledge medium voltage systems strong project management commercial negotiations skills strong language capability turkish english strong organizational presentation communication time management skills results driven ability work within international culturally diverse matrix based organisation advanced skills capable working independently well within team description receiving assessing sales orders feasibility both technical related costs delivery time commercial payment conditions degree standardization discussing negotiating problems deviations solutions with sales organizations direct customer contact accordance with applicable authorization frameworks analysing substantive order data specifications determining required hours materials based experience data calculations with support engineering department translating order data into technical documentation production determining process steps outsourced consultation with procurement department preparation compilation order planning kick reports technical documentations collaboration with colleagues involvement third parties align with multidisciplinary project team assembly logistics engineering planning with support leadership location monitoring progress interconnection operational implementation processes whether running parallel each other corrective action needed handling changes resulting less extra work during operational execution process with support calculation tool manager based commercial technical possibilities consultation with relevant sales country organization organizing supervising customer visits factory acceptance test site acceptance test prepares organizes site activites consultation with field service,project engineer,yapi_mimar_insaat
gorev tanimi buying takvimi dogrultusunda koleksiyonu olusturmak modellerin cizimlerinin yapilmasini tasarim teknik foyun hazirlanmasini saglamak belirlenen urun gaminin temanin numune asamasindan itibaren sorumlulugunu almak takibini yapmak plana uyum saglamak verilen butcenin icinde koleksiyona uygun urun cikartmak trendler dogrultusunda koleksiyon icin temalari boardlari belirlemek koleksiyonlarda hazirlanan calismalari imalat akisinda yonlendirmek tasarimlarini teknik cizimle ifade edip gerektiginde sunum yapabilmek hedef musterisine uygun koleksiyonu olusturmak icin kullanilacak kumas aksesuar kalitelerini belirlemek urun gelistirme arge sureclerini yurutmek sektordeki guncel gelismeleri takip etmekte yeni urunleri kesfetme noktasinda yenilikci olmak urun tasarimindan numune urun asamasinin sonuna kadar sureclerde alip dogru kritiklerle mudahale ederek sureci kontrolu altinda tutabilmek moda dunya trendlerini takip eden dogrultuda arastirmalar yapabilmek trendleri musteri ihtiyaclarina uygun sekilde yorumlamak periyodik olarak uretici ziyaretlerini gerceklestirmek genel nitelikler universite mezunu tercihen moda tasarim tekstil bolumlerinden mezun benzer pozisyonda deneyimi bulunan moda trendlerini yakindan takip eden photoshop indesign illustrator programlarini ileri duzeyde kullanabilen kumas aksesuar kalip dikim teknikleri konusunda bilgi deneyim sahibi teknik dosyalari olusturabilen sezon koleksiyonunu gelistirebilen koleksiyonun duzenli planli isleyisini saglayan koleksiyonun takvime uygun isleyisini zamaninda bitmesini saglayan takim calismasina uygun,tasarimci,yapi_mimar_insaat
